,Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
483770,483770,8080,6,11270,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40372.67081,621.1180124,1878.333333,4158.762252,10358,22,588,294.0,340.8254685,535,53,10758,3586.0,5867.424648,10358,22,0,72,92,266.1934339,354.9245785,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
914178,914178,80,6,567,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3521.536414569569,567.9694666401789,0.0,567,567,567,567.9695,0.0,567,567,0,0.0,0.0,0,0,0,40,0,3521.536414569569,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
737784,737784,80,17,119965296,8885,0,4478654,0,32,32,32.0,0.0,0,0,0.0,0.0,37332.88598498469,1166.6526873773016,857.1658885933967,17624.67233269341,810981,0,120000000,857.1659,17624.67233269341,810981,0,0,0.0,0.0,0,0,0,1119663,0,1166.6526873773016,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00023,32.0,0.0,8885,4478654,0,0,-1,-1,8884,8,0.0,0.0,0,0,0.0,0.0,0,0,8
131656,131656,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
1006402,1006402,80,6,5011236,4,4,593,1872,593,0,148.29155694485303,296.58311388970606,1872,0,468.0229551936943,936.0459103873886,491.9494684160253,1.5964125843959318,715890.8738763593,1890981.2546173527,5004232,25,7003,2334.6663,1625.3841409720271,3764,571,5011209,1670403.1488073757,2887557.603695298,5004667,2337,0,92,92,0.7982062922315015,0.7982062922315015,0,1872,273.9175609504524,630.8724203426297,398075.7049360381,0,0,1,1,0,0,1,308.15726,148.29155,468.02295,4,593,4,1872,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
228997,228997,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
766442,766442,80,17,119932839,-30753,0,3210206,0,32,32,32.0,0.0,0,0,0.0,0.0,26766.69793053423,836.4593101792339,1195.5280987758108,23265.27543232693,656379,0,120000000,1195.5282,23265.27543232693,656379,0,0,0.0,0.0,0,0,0,802551,0,836.4593101792339,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00032,32.0,0.0,-30753,3210206,0,0,-1,-1,-30754,8,0.0,0.0,0,0,0.0,0.0,0,0,8
768072,768072,80,17,119820504,-3173,0,4092767,0,32,32,32.0,0.0,0,0,0.0,0.0,34157.50224774094,1067.4219449471111,936.8524454841526,18529.440333570605,630303,0,120000000,936.8524,18529.440333570605,630303,0,0,0.0,0.0,0,0,0,1023191,0,1067.4219449471111,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000248,32.0,0.0,-3173,4092767,0,0,-1,-1,-3174,8,0.0,0.0,0,0,0.0,0.0,0,0,8
710751,710751,80,17,119559609,-10630,0,3854133,0,32,32,32.0,0.0,0,0,0.0,0.0,32236.09755441632,1007.3780480150936,992.7001000592752,19451.13057764477,685153,0,120000000,992.7001,19451.13057764477,685153,0,0,0.0,0.0,0,0,0,963533,0,1007.3780480150936,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000267,32.0,0.0,-10630,3854133,0,0,-1,-1,-10631,8,0.0,0.0,0,0,0.0,0.0,0,0,8
706004,706004,80,17,119863845,-1871,0,4134405,0,32,32,32.0,0.0,0,0,0.0,0.0,34492.52344143943,1077.8913576804405,927.7583614018404,18602.603562516542,673864,0,120000000,927.75836,18602.603562516542,673864,0,0,0.0,0.0,0,0,0,1033601,0,1077.8913576804405,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000248,32.0,0.0,-1871,4134405,0,0,-1,-1,-1872,8,0.0,0.0,0,0,0.0,0.0,0,0,8
306320,306320,80,6,25747,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,48471.6666,271.8763351,4291.166667,6714.15506,15349,3,15715,7857.5,10594.5809,15349,366,25744,8581.333333,7944.660933,15716,20,0,72,92,116.5184293,155.3579058,0,935,156.0,333.2750901,111072.2857,0,0,1,1,0,0,1,178.28572,104.333336,233.75,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
330792,330792,80,6,17693,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,113.039055,17693.0,0.0,17693,17693,17693,17693.0,0.0,17693,17693,0,0.0,0.0,0,0,0,40,0,113.039055,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
926001,926001,80,6,56432762,203,104,56314,190005,680,0,277.41165299714925,292.79568237940856,1935,0,1826.9741732982536,320.46079699705086,4364.838888917789,5.440102604450439,184420.79280402695,362997.96359148936,1020179,18,56430595,279359.38,416286.88629618735,1020179,390,56432736,547890.6471895119,442525.6413345142,1022796,31,0,4072,2092,3.597201396414214,1.842901208036224,0,1935,799.7398687708428,794.2386670322816,630815.0650668483,0,0,1,1,0,0,1,802.34485,277.41165,1826.9742,203,56314,104,190005,8192,1283,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
4103,4103,443,6,115332498,97,244,5111,320071,949,0,52.6907216495,207.0340330731,1460,0,1311.7663934426,409.5929108405,2819.5175309565,2.9566688133,339213.229411765,1783393.78987816,10013863,0,115315361,1201201.6,3215620.91354483,10031052,29,115315256,474548.378600823,2102798.51331784,10031666,0,0,1952,5024,0.8410465539,2.1156222594,0,1460,950.8245614035,675.9781258362,456946.426609045,0,0,0,1,0,0,0,953.6129,52.690723,1311.7664,97,5111,244,320071,8192,1237,18,20,483602.727272727,1546419.86070149,5146234,17146,9999611.90909091,46585.7363609389,10013863,9859152,1
942186,942186,80,6,56917521,203,104,56330,189985,680,0,277.4876847291,292.8687801257,1935,0,1826.78634852091,320.4267014814395,4327.591545576855,5.393769752873276,186004.97075008412,363263.678949421,1013855,26,56915293,281758.88,416086.4047000001,1013855,386,56917495,552597.0393157852,439269.6212154639,1016514,41,0,4072,2092,3.5665643642940084,1.8272053885792685,0,1935,799.7265592408405,794.1364007507658,630652.6230253098,0,0,1,1,0,0,1,802.33154,277.48767,1826.7864,203,56330,104,189985,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
816677,816677,80,6,56043160,153,104,54995,72488,646,0,359.4444444444,271.4171844443,1068,0,697.0018637106292,368.2453899902626,2274.733648095326,4.58575392010229,218918.5974218367,411261.2133969368,1103363,7,56041546,368694.4,479703.4173860318,1103363,310,56043153,544108.2844779129,553499.5997775082,1168865,34,0,3072,2092,2.7300402714749605,1.855713648627329,0,1068,494.1209063019382,355.41749813351373,126321.59821095044,0,0,1,1,0,0,1,496.04358,359.44446,697.00183,153,54995,104,72488,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,9
917730,917730,80,6,59073757,203,104,56232,189957,680,0,277.00821442152323,292.4078120798818,1934,0,1826.5179747227312,320.3959547151031,4167.511521015663,5.196893179014728,193051.4941636179,367866.5210377949,1275423,21,59071609,292433.72,419691.0799247231,1275423,366,59073732,573531.3845449089,432766.6964244867,1278070,42,0,4072,2092,3.4363821346820425,1.7605110443326848,0,1934,799.3199249958744,794.1115314930438,630613.126192413,0,0,1,1,0,0,1,801.9236,277.0082,1826.518,203,56232,104,189957,8192,1282,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
72722,72722,80,6,5985052,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,54.9702826308,1.3366634074,855007.428571429,2234857.12197147,5922923,44,62129,20709.666,35573.196262542,61786,113,5984866,1994955.33333333,3454859.10390081,5984283,230,0,92,92,0.6683317037,0.6683317037,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,41.125,24.25,58.0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
78015,78015,3389,6,2124312,9,8,1283,1622,885,0,142.5555555556,283.6790048237,1177,0,202.75,405.1274050045,1367.5015722738,8.0025909565,132769.5,234356.936574676,959622,1,2124312,265539.0,467633.946133084,1418148,1,2025971,289424.428571429,304276.675922784,959622,105828,0,192,172,4.2366658005,3.765925156,0,1177,161.3888888889,328.5988326371,107977.192810458,0,0,1,1,0,0,1,170.88235,142.55556,202.75,9,1283,8,1622,8192,62728,6,20,0.0,0.0,0,0,0.0,0.0,0,0,1
358957,358957,80,6,8905,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,224.5929253,8905.0,0.0,8905,8905,8905,8905.0,0.0,8905,8905,0,0.0,0.0,0,0,0,40,0,224.5929253,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
529757,529757,80,6,1973875,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0132353872,1973875.0,0.0,1973875,1973875,1973875,1973875.0,0.0,1973875,1973875,0,0.0,0.0,0,0,0,64,0,1.0132353872,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
249438,249438,22,6,376222,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,12165.6894067864,116.9522250161,8749.3488372093,14911.1818044039,58025,6,375993,16347.521,20021.9192769723,63711,256,376186,19799.2631578947,29572.9327291812,114373,15,0,776,648,63.792122736,53.16010228,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,104.02273,79.666664,133.25,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
47764,47764,443,6,60885152,13,15,339,3264,207,0,26.0769230769,64.4792751439,1460,0,217.6,507.1374567117,59.17698949,0.4598822386,2255005.62962963,4225126.62010423,10015579,2,60885152,5073762.5,5216183.29670301,10077942,222,60817723,4344123.07142857,5154002.62409877,10082982,2,0,272,304,0.2135167536,0.246365485,0,1460,124.2413793103,374.2599035022,140070.475369458,0,0,0,1,0,0,0,128.67857,26.076923,217.6,13,339,15,3264,8192,48180,8,20,96430.6666666667,71215.1789597321,241798,67279,10011405.5,2045.6103979008,10015579,10010480,1
285489,285489,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
1069078,1069078,80,6,29,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67287.82404292596,29.883006910700846,0.0,29,29,29,29.883007,0.0,29,29,0,0.0,0.0,0,0,0,40,0,67287.82404292596,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
1333,1333,15005,6,154453,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.42338446,77226.5,109177.994121984,154427,26,154453,154453.0,0.0,154453,154453,0,0.0,0.0,0,0,0,40,20,12.9489229733,6.4744614867,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
108998,108998,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
516767,516767,80,6,11219073,4,4,525,662,525,0,131.25,262.5,662,0,165.5,331.0,105.801967774,0.7130713919,1602724.71428571,2758229.00797261,6212316,4,6215557,2071852.4,3586015.34733502,6212626,392,11219069,3739689.66666667,3292049.27482569,6212316,2941,0,136,136,0.356535696,0.356535696,0,662,131.8888888889,263.9405446518,69664.6111111111,0,0,0,1,0,0,0,148.375,131.25,165.5,4,525,4,662,26883,219,1,32,2945.0,0.0,2945,2945,6212316.0,0.0,6212316,6212316,6
792392,792392,80,17,119671216,-14117,0,3742541,0,32,32,32.0,0.0,0,0,0.0,0.0,31273.50519661883,977.2970375099396,1023.2435759898838,21272.29339666337,820212,0,120000000,1023.2436,21272.29339666337,820212,0,0,0.0,0.0,0,0,0,935635,0,977.2970375099396,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000275,32.0,0.0,-14117,3742541,0,0,-1,-1,-14118,8,0.0,0.0,0,0,0.0,0.0,0,0,8
701551,701551,80,6,107358376,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.56593004988793,0.1583481465797823,6709898.555470409,13915083.157919588,53247610,2,107358374,8258336.5,15105763.667863963,53247610,209,107358371,53679185.94376327,32078184.8668124,76361887,30996483,0,456,100,0.130404355979432,0.0279437906003503,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,148.82353,180.71428,0.0,14,2530,3,0,26883,0,11,32,5514531.888402334,1748755.6936716205,6751088,4277974,24082327.777680468,20585042.681935757,53247610,6655953,7
771544,771544,80,17,119832483,777,0,4219171,0,32,32,32.0,0.0,0,0,0.0,0.0,35208.90624704059,1100.2783203322786,908.8683583745594,18970.477326689183,667804,0,120000000,908.86835,18970.477326689183,667804,0,0,0.0,0.0,0,0,0,1054792,0,1100.2783203322786,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000244,32.0,0.0,777,4219171,0,0,-1,-1,776,8,0.0,0.0,0,0,0.0,0.0,0,0,8
937732,937732,80,6,95,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26732.40977626315,64.37154524574667,38.95716653247763,91,36,95,64.371544,38.95716653247763,91,36,0,0.0,0.0,0,0,0,51,0,26732.40977626315,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
732182,732182,80,17,119594291,13388,0,2525570,0,32,32,32.0,0.0,0,0,0.0,0.0,21117.839631052422,659.9324885804541,1515.392284569307,29740.417289504505,911430,1,120000000,1515.3923,29740.417289504505,911430,1,0,0.0,0.0,0,0,0,631392,0,659.9324885804541,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00041,32.0,0.0,13388,2525570,0,0,-1,-1,13387,8,0.0,0.0,0,0,0.0,0.0,0,0,8
317527,317527,80,6,15114,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,132.3276432,15114.0,0.0,15114,15114,15114,15114.0,0.0,15114,15114,0,0.0,0.0,0,0,0,40,0,132.3276432,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
34151,34151,3389,6,2865800,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,952.2646381464,5.5830832577,191053.333333333,317547.810852986,953072,96,2865800,358225.0,421116.767548249,1108154,1247,2765462,460910.333333333,501621.890722351,1240879,104247,0,188,148,3.1404843325,2.4425989253,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,170.5625,127.55556,225.85715,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,1
672168,672168,80,6,3,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,2666666.66666667,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,32,32,333333.333333333,333333.333333333,0,8,5.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,8.0,8.0,0.0,1,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,7
1068410,1068410,80,6,53,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37648.36805080844,53.28968827141786,0.0,53,53,53,53.28969,0.0,53,53,0,0.0,0.0,0,0,0,40,0,37648.36805080844,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
673912,673912,80,6,108166005,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.389973439130436,0.1571658294364522,6760375.355380134,13979443.282837164,53247123,3,108166002,8320462.0,15172970.140741523,53247123,201,108166001,54083000.84304107,32648145.843833487,77168726,30997275,0,456,100,0.1294306830707112,0.0277351463657409,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,148.82353,180.71428,0.0,14,2530,3,0,26883,0,11,32,5514403.785441872,1804298.5966267695,6790235,4238572,24284298.7787996,20575915.223906346,53247123,6655978,7
432978,432978,8080,6,9018,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,50454.64626,776.2253271,1503.0,3294.916812,8220,0,462,231.0,254.5584412,411,51,8628,2876.0,4632.533648,8220,0,0,72,92,332.6679973,443.5573298,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
1089312,1089312,80,6,28,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,69777.31217450523,28.87974319367439,0.0,28,28,28,28.879744,0.0,28,28,0,0.0,0.0,0,0,0,40,0,69777.31217450523,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
1010943,1010943,80,6,655,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9054.73450129726,508.1377174553263,194.00194345632065,645,370,655,655.6888,0.0,655,655,0,0.0,0.0,0,0,0,40,18,6042.5348640142965,3012.1996372829626,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,239,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
404064,404064,8080,6,11239,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40484.02883,622.8312127,1873.166667,4201.091926,10444,21,424,212.0,224.8599564,371,53,10889,3629.666667,5903.355854,10444,70,0,72,92,266.9276626,355.9035501,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
1097049,1097049,80,6,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45704.364839548034,43.78102701773723,0.0,43,43,43,43.78103,0.0,43,43,0,0.0,0.0,0,0,0,40,0,45704.364839548034,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
450693,450693,8080,6,9282,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,49019.60784,754.147813,1547.0,3388.525697,8454,15,557,278.5,316.0767312,502,55,8802,2934.0,4783.103699,8454,15,0,72,92,323.2062056,430.9416074,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
157346,157346,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
9601,9601,53,17,2377,1,1,35,106,35,35,35.0,0.0,106,106,106.0,0.0,59318.4686579722,841.3967185528,2377.0,0.0,2377,2377,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,420.6983592764,420.6983592764,35,106,58.6666666667,40.9918691125,1680.3333333333,0,0,0,0,0,0,0,88.0,35.0,106.0,1,35,1,106,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,1
815470,815470,500,17,89479530,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52722105062474,0.0670544421242754,17895906.1084932,15345113.12140665,41990228,4000291,89479530,17895906.0,15345113.12140665,41990228,4000291,0,0.0,0.0,0,0,0,48,0,0.0670544421242754,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,583.3333,500.0,0.0,6,3000,0,0,-1,-1,5,8,4000291.26122888,0.0,4000291,4000291,21369809.82030928,15281032.326113926,41990228,7200444,9
650244,650244,80,6,3027650,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9908673532202144,1513825.231102636,709985.270932047,2015860,1011789,3027650,1513825.2,709985.270932047,2015860,1011789,0,0.0,0.0,0,0,0,120,0,0.9908673532202144,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,7
76725,76725,53,17,237,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,345991.561181435,8438.8185654009,237.0,0.0,237,237,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,4219.4092827004,4219.4092827004,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,57.5,33.0,49.0,1,33,1,49,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,1
473086,473086,8080,6,13722,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,33158.43172,510.1297187,2287.0,5208.835954,12914,18,503,251.5,283.5498193,452,51,13292,4430.666667,7348.771961,12914,18,0,72,92,218.6270223,291.5026964,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
38853,38853,445,6,749020,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,1262.9836319458,16.0209340205,68092.7272727273,77711.3338607579,161314,42,749020,124836.664,61410.1437017262,161420,79,587664,146916.0,2891.6584630047,150835,144270,0,152,112,9.3455448453,6.6753891752,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,78.833336,52.0,116.4,7,364,5,582,8192,259,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
1090799,1090799,80,6,5017551,4,4,481,2938,481,0,101.0929625193611,220.2755871379501,2796,0,601.8837968507986,1251.4645602356377,681.531713206647,1.9375218532021732,579615.6772908211,1679749.775452469,4953862,8,63688,15988.933,22014.78118204461,48100,1435,5017541,1312423.8470785655,2552233.2321324795,5002139,1056,0,109,109,0.9687609265941368,0.9687609265941368,0,2796,318.57417895394826,847.2854536478459,721943.9575066664,0,0,1,1,0,0,1,351.48837,101.092964,601.8838,4,481,4,2938,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
413820,413820,8080,6,496,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4032.258065,496.0,0.0,496,496,496,496.0,0.0,496,496,0,0.0,0.0,0,0,0,40,0,4032.258065,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
816344,816344,80,6,5008373,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.66226166998496,1.597324844884556,715481.98029573,1866494.282792457,4948023,19,60350,20116.793,33895.4245571677,59255,370,5008351,1669450.6206900368,2888814.341346029,5005166,1093,0,92,92,0.7986624224690752,0.7986624224690752,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,1,126.25,161.5,91.0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,9
353613,353613,80,6,24193,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.66854049,24193.0,0.0,24193,24193,24193,24193.0,0.0,24193,24193,0,0.0,0.0,0,0,0,40,0,82.66854049,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
671607,671607,80,6,107330993,15,3,2419,0,235,0,161.28738712024247,112.4487544039315,0,0,0.0,0.0,22.540618440664453,0.1677055204858833,6313587.829357563,13453764.256934902,53246334,2,107330991,7666499.5,14546740.851057837,53246334,193,106308972,53154486.22585677,31335023.605471004,75311693,30997278,0,496,100,0.1397546003759373,0.027950920109946,0,235,127.33214772644268,120.05043308500022,14416.166838041252,0,0,0,1,0,0,0,134.40616,161.2874,0.0,15,2419,3,0,26883,0,11,32,6156931.612564486,2244176.043928456,7743803,4570059,23754281.9684874,20651881.824781094,53246334,6654587,7
